ID,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,avgDiscountValue12,customersales,wksSinceFirstPurch,customerGender,EstimatedIncome,regionMedHomeVal,birthDate,customerSubscrStat,techSupportEval,Review_Text,Title,customerAge,DemHomeOwner,AvgPurchasePerAd12
185122,0,20,1,17,5,125,125,339.15,27,42,125,7,14,31,18,3,25,1749,147,F,16000,158470,08FEB1996,Platinum,4,,,28,HomeOwner,4.6296296296
45512,0,42,3,23,2,50,35,23.8,13,34,82,6,17,34,29,3,8.33,319.9,154,F,195000,75920,30MAY2006,Platinum,2,,,18,Unknown,2.6923076923
27338,1,50,1,16,2,30,36.25,28.35,13,34,66,6,16,30,21,3,5,241.88,147,U,169000,59280,,Platinum,1,,,,Unknown,2.7884615385
45597,0,40,2,15,3,50,53.35,35.3,11,30,71,4,14,31,17,3,11,391.94,148,F,140000,107250,04NOV1991,Member,2,,,32,Unknown,4.85
9512,0,42,0,14,10,115,0,75.5,29,29,89,5,5,25,10,2,,676.04,129,F,70000,116480,30MAR1989,Platinum,3,,,35,HomeOwner,0
78705,0,41,0,18,3,250,150,101.35,13,35,67,6,6,24,11,2,,1749.09,110,M,53000,87360,23OCT2001,Platinum,4,,,22,HomeOwner,11.538461538
43104,1,34,2,17,2,50,37.5,29.2,14,36,78,6,17,33,22,3,8,276.08,154,F,164000,650000,24MAR1988,Platinum,2,,,36,Unknown,2.6785714286
80738,0,28,0,26,3,75,75,57.5,9,28,37,4,4,15,4,2,,698.12,77,M,90000,71500,16DEC1992,Platinum,5,,,31,HomeOwner,8.3333333333
185521,0,24,1,8,5,0,75,68.35,13,28,66,6,13,27,9,2,15,788.89,146,F,77000,437710,22JUL2002,Platinum,4,,,22,Unknown,5.7692307692
185583,0,33,4,4,1,25,27.85,30.5,32,54,94,6,17,31,32,3,5.25,174.49,151,F,158000,237900,,Platinum,1,,,,Unknown,0.8703125
14060,0,30,1,20,5,500,500,500,27,34,34,5,8,7,1,1,100,8635.11,44,M,11000,725660,14JUN1994,Gold,5,,,30,HomeOwner,18.518518519
83920,0,13,0,26,5,100,100,62.5,10,30,47,5,5,17,4,1,,1114.34,87,F,83000,108550,25JAN1996,Platinum,5,,,28,HomeOwner,10
45960,0,40,1,17,5,50,50,47.35,14,31,77,5,13,31,19,3,10,523.23,150,M,107000,114530,20JUL2003,Platinum,2,,,21,Unknown,3.5714285714
85215,0,29,0,18,3,125,122.5,87.15,15,36,60,6,6,24,7,2,,1752.15,114,F,61000,31980,05MAY1993,Platinum,5,,,31,HomeOwner,8.1666666667
2016,0,25,4,7,1,75,52.15,51.8,26,47,62,11,22,25,11,2,11.75,391.24,65,M,99000,119990,13FEB1993,Platinum,3,,,31,HomeOwner,2.0057692308
85798,0,37,1,21,5,75,75,62.9,12,30,67,6,14,28,12,2,15,778.23,137,M,83000,57980,24JUN2005,Platinum,3,,,19,Unknown,6.25
46085,0,31,0,17,3,125,75,75,15,28,25,6,6,10,2,0,,951.57,52,F,70000,78650,08FEB2001,Platinum,,,,23,HomeOwner,5
86049,0,26,0,22,3,50,42.5,31.65,11,30,58,5,5,23,15,3,,338.69,109,M,153000,37310,,Platinum,2,,,,Unknown,3.8636363636
177440,0,37,6,17,1,15,16.35,13.25,12,34,67,6,17,34,40,4,3,169.54,148,F,308000,132470,26MAR2003,Platinum,1,,,21,HomeOwner,1.3625
86448,0,39,0,17,5,125,125,95.65,12,24,53,6,6,20,8,2,,1748.85,104,M,56000,115310,30MAY2005,Platinum,4,,,19,HomeOwner,10.416666667
46293,0,49,4,15,1,50,65.65,59.15,14,35,51,6,16,19,12,2,13.5,418.33,89,M,88000,88140,20NOV2004,Platinum,2,,,19,HomeOwner,4.6892857143
86693,0,22,0,26,5,75,75,41.9,7,20,36,3,3,14,8,2,,772.2,104,M,120000,58500,09JUL1990,Platinum,3,,,34,Unknown,10.714285714
16462,0,28,1,24,5,250,250,82.8,14,35,65,6,16,24,18,3,50,4255.69,105,F,64000,106990,17DEC2003,Platinum,4,,,20,HomeOwner,17.857142857
87036,0,25,0,26,5,75,75,41.65,8,25,49,3,3,19,6,2,,783.19,116,M,121000,60580,12FEB1987,Platinum,3,,,37,HomeOwner,9.375
16577,0,23,2,22,3,75,75,75,11,25,22,5,12,10,2,2,15,713.17,51,F,70000,118040,02JUL1989,Gold,5,,,35,HomeOwner,6.8181818182
87379,0,28,1,18,2,45,41.25,41.25,11,24,24,5,11,9,4,1,9,284.81,56,M,122000,109460,,Platinum,3,,,,Unknown,3.75
186251,1,47,2,9,3,75,80,65.35,21,41,80,7,17,30,15,3,16,641.9,127,F,80000,498680,28DEC2006,Platinum,3,,,17,HomeOwner,3.8095238095
87636,0,21,0,20,5,125,125,125,11,18,16,5,5,7,1,0,,1740.07,44,M,43000,73190,,Gold,,,,,Unknown,11.363636364
16762,0,21,2,17,3,125,82.5,38.75,13,31,49,6,14,18,8,2,16.5,964.13,89,M,129000,132990,,Platinum,4,,,,HomeOwner,6.3461538462
88014,1,25,2,19,3,50,45,40,13,30,58,6,13,22,11,3,8.5,421.36,113,F,125000,182000,23NOV2005,Platinum,2,,,18,Unknown,3.4615384615
16884,0,33,1,18,5,75,75,48.75,13,31,34,6,14,14,4,2,15,789.45,70,F,105000,101270,21APR1998,Platinum,5,,,26,HomeOwner,5.7692307692
187401,0,27,1,18,3,55,77.5,60,6,11,10,2,5,5,3,2,20,712.64,50,F,87000,211250,,Member,3,,,,Unknown,12.916666667
186557,0,35,1,8,3,25,62.5,37.1,16,37,67,7,17,26,12,3,15,553.74,125,M,134000,46410,06JUL1996,Platinum,1,,,28,Unknown,3.90625
89946,0,32,0,25,5,85,85,59.4,11,32,58,6,6,25,8,2,,1093.58,113,M,87000,148590,31JAN1955,Platinum,5,,,69,HomeOwner,7.7272727273
186669,0,39,0,8,3,250,125,88.9,20,41,66,7,7,24,9,2,,1750.1,105,M,60000,55250,01JUL2001,Platinum,5,,,23,HomeOwner,6.25
91220,0,31,0,19,3,75,67.5,52.5,11,29,37,5,5,14,4,2,,537.29,78,M,98000,83460,30DEC1995,Platinum,5,,,28,HomeOwner,6.1363636364
187235,0,55,1,17,5,125,125,125,7,9,8,2,3,3,1,1,25,1746.7,41,M,43000,202540,,Member,5,,,,Unknown,17.857142857
92616,0,30,0,18,5,250,250,120.5,13,33,69,6,6,30,10,3,,4251.42,150,M,45000,131820,25OCT2001,Platinum,4,,,22,HomeOwner,19.230769231
12119,0,29,0,26,5,75,75,75,14,36,70,5,5,20,8,1,,775,87,M,70000,138190,11JUL2004,Platinum,5,,,20,Unknown,5.3571428571
95851,0,27,0,18,3,125,112.5,79.45,14,35,71,6,6,30,9,3,,1127.61,140,F,67000,56940,06NOV1996,Platinum,4,,,27,Unknown,8.0357142857
47215,0,23,0,17,3,75,78.35,76.25,13,34,60,6,6,28,8,2,,700.51,114,M,69000,96850,24MAY2004,Platinum,3,,,20,Unknown,6.0269230769
97024,0,23,0,26,5,125,125,87.2,12,33,58,5,5,22,9,2,,1755.68,100,F,61000,52130,12JUN1997,Platinum,5,,,27,HomeOwner,10.416666667
68839,0,25,0,24,5,60,60,39.7,11,30,76,5,5,30,16,3,,485.87,153,F,126000,149890,08APR1998,Platinum,2,,,26,HomeOwner,5.4545454545
98264,0,39,0,26,3,90,90,76,9,26,49,4,4,18,5,2,,706.15,100,M,69000,50050,20OCT2002,Platinum,5,,,21,HomeOwner,10
70562,0,38,1,15,3,75,61.65,48.9,12,31,50,5,14,18,9,2,12,494.28,89,F,104000,47190,02JUN2004,Platinum,5,,,20,Unknown,5.1375
99418,0,28,0,19,3,75,62.5,40,7,21,40,4,4,17,10,2,,544.09,97,M,125000,270790,30NOV1996,Platinum,5,,,27,HomeOwner,8.9285714286
187526,1,29,3,17,3,85,78.35,78.35,6,13,14,2,6,6,3,2,15.67,602.17,56,M,67000,71370,,Member,5,,,,Unknown,13.058333333
100587,0,38,0,17,5,125,125,88.45,14,33,75,6,6,32,13,3,,1746.67,143,M,60000,53300,25OCT1992,Platinum,4,,,31,HomeOwner,8.9285714286
47872,0,26,1,24,3,60,60,44.3,11,31,54,5,14,20,14,3,12,487.04,92,F,114000,78910,11MAR2005,Platinum,2,,,19,HomeOwner,5.4545454545
101934,0,29,0,26,5,85,85,69,9,27,49,4,4,19,5,2,,1083.52,91,M,76000,247780,02JAN2001,Platinum,5,,,23,HomeOwner,9.4444444444
178119,1,45,1,25,3,75,61.65,49.2,12,31,75,6,15,31,19,3,12,741.47,148,M,104000,52910,01FEB1979,Platinum,3,,,45,HomeOwner,5.1375
103301,0,27,3,24,3,100,110,96,12,31,37,6,16,16,5,2,22,842.48,66,M,56000,76440,15FEB1999,Platinum,3,,,25,Unknown,9.1666666667
48175,0,40,2,16,3,70,70,58,15,32,45,6,13,16,5,2,14.5,550.82,99,F,89000,105690,06NOV1988,Platinum,3,,,35,Unknown,4.6666666667
104256,0,31,2,16,3,70,65,40,14,32,54,6,14,21,9,2,13,545.3,101,F,125000,93730,30JUN1985,Platinum,2,,,39,HomeOwner,4.6428571429
68961,0,28,1,24,5,100,100,100,7,17,15,3,7,6,1,1,20,1108.87,48,M,54000,88140,,Gold,5,,,,Unknown,14.285714286
116420,1,21,1,22,3,50,70,46.65,12,32,41,6,15,16,6,2,10,725.99,77,M,109000,253630,,Platinum,3,,,,Unknown,5.8333333333
48960,0,41,0,18,3,80,75,45,14,33,67,4,4,28,11,2,,698.45,121,M,113000,70720,04FEB2004,Platinum,3,,,20,HomeOwner,5.3571428571
122148,0,30,1,23,5,75,75,75,8,18,16,3,7,6,1,1,15,773.94,47,F,70000,34840,21JAN2000,Gold,5,,,24,HomeOwner,9.375
181886,0,39,5,17,1,30,33.55,31,13,33,48,6,17,20,15,3,6,230.44,81,M,156000,121160,29JUN2001,Platinum,1,,,23,HomeOwner,2.5807692308
128015,0,16,1,17,5,75,75,75,10,15,13,4,6,5,1,1,15,787.92,41,M,70000,26260,,Gold,5,,,,Unknown,7.5
182945,0,29,1,17,2,35,37,29.3,13,35,55,6,17,25,14,2,8,292.43,112,F,164000,73710,17NOV2002,Platinum,1,,,21,HomeOwner,2.8461538462
134159,1,24,1,15,5,100,100,100,8,10,10,3,4,4,1,1,20,833.97,39,F,54000,90090,,Member,5,,,,HomeOwner,12.5
21097,1,37,1,21,3,100,75,75,11,27,28,4,11,10,2,1,20,961.56,56,M,70000,80990,,Platinum,5,,,,Unknown,6.8181818182
137845,1,59,3,18,2,40,42,33.75,13,32,43,6,15,17,8,2,9,427.84,77,M,145000,87880,19APR1995,Platinum,2,,,29,HomeOwner,3.2307692308
184103,0,33,1,18,2,75,71.25,67,13,32,30,6,15,13,5,1,20,500.21,56,M,78000,231400,11FEB1995,Platinum,5,,,29,HomeOwner,5.4807692308
10779,0,36,1,20,3,50,50,49,19,38,101,5,13,31,20,3,10,388.51,146,F,104000,50700,26JUN1951,Platinum,2,,,73,Unknown,2.6315789474
69194,0,28,0,23,5,50,50,16.15,10,22,67,4,4,25,26,3,,511.97,154,M,266000,40950,18JUL1993,Platinum,2,,,31,HomeOwner,5
143610,1,29,1,16,5,75,75,75,9,13,11,4,6,5,1,1,15,514.12,40,F,70000,650000,,Gold,5,,,,Unknown,8.3333333333
184588,0,26,1,26,3,90,60,38,10,28,40,5,14,17,5,2,6,663.8,80,F,131000,140270,15JAN1971,Platinum,5,,,53,HomeOwner,6
146914,1,37,3,19,2,50,36.25,32.5,12,32,33,6,15,14,6,2,8,291.68,62,F,150000,477490,02JUL1990,Platinum,2,,,34,HomeOwner,3.0208333333
21953,0,44,5,19,1,40,38.15,29.25,12,32,52,6,17,23,26,3,7.4,229.11,91,M,164000,119080,,Platinum,2,,,,Unknown,3.1791666667
149886,0,20,1,17,3,50,86.65,80.85,13,34,37,6,16,15,6,2,10,702.31,65,F,66000,198900,,Platinum,3,,,,Unknown,6.6653846154
58447,1,27,3,16,2,50,51.25,46,14,31,29,6,15,13,5,2,10.33,318.58,57,F,110000,81900,08APR2002,Platinum,3,,,22,Unknown,3.6607142857
152149,1,35,1,18,2,35,33.75,31,13,33,53,6,15,20,10,2,7,287.08,93,M,156000,199940,30NOV1998,Platinum,2,,,25,HomeOwner,2.5961538462
44028,0,42,2,21,3,105,100,88.15,13,31,52,6,16,21,8,2,20,1114.56,89,F,60000,161460,03JUN1977,Platinum,3,,,47,HomeOwner,7.6923076923
154382,0,29,1,16,5,125,125,125,12,17,14,5,7,6,1,1,25,1742.4,40,M,43000,162760,08JAN1955,Gold,5,,,69,HomeOwner,10.416666667
60906,0,49,0,20,5,100,100,100,10,17,16,4,4,6,1,0,,1107.5,44,M,54000,119600,11APR1985,Gold,,,,39,Unknown,10
157817,1,43,5,21,2,55,65,56.4,13,32,83,6,17,31,25,3,13,365.3,149,F,92000,306280,04JUL1997,Platinum,2,,,27,HomeOwner,5
23082,1,45,2,18,3,50,70,60,13,31,31,6,15,13,6,2,11,548.74,59,F,87000,98930,04DEC1993,Platinum,3,,,30,HomeOwner,5.3846153846
187549,0,0,2,17,3,75,68.35,57.5,6,14,17,1,5,6,4,2,13,548.72,65,F,90000,144690,,Member,5,,,,Unknown,11.391666667
63083,0,42,1,21,5,100,100,100,10,16,14,4,7,6,1,1,20,1124.78,45,F,54000,92040,29FEB1996,Gold,5,,,28,HomeOwner,10
162796,0,22,1,18,5,115,115,115,11,16,13,5,7,6,1,1,23,1107.74,42,M,47000,421460,05MAY1999,Gold,5,,,25,Unknown,10.454545455
165773,0,31,2,22,3,75,70,70,12,26,27,4,10,9,2,2,14,539.11,55,F,75000,255970,,Platinum,5,,,,HomeOwner,5.8333333333
66090,1,25,1,17,5,100,100,100,5,9,7,2,4,3,1,1,20,1008.97,41,F,54000,145470,18FEB2000,Gold,5,,,24,Unknown,20
168181,0,31,1,20,5,75,75,75,8,15,13,3,6,5,1,1,15,783.33,44,F,70000,526500,18APR1983,Gold,5,,,41,HomeOwner,9.375
1580,0,22,1,19,3,100,87.5,65,23,43,73,10,21,32,8,2,15,699.28,116,F,80000,80080,24MAR1999,Platinum,3,,,25,HomeOwner,3.8043478261
171079,0,48,0,18,5,125,150,79.3,13,34,54,6,6,23,7,2,,1744.09,103,M,67000,123500,29JUN2000,Platinum,5,,,24,HomeOwner,11.538461538
67465,0,25,3,16,2,60,52,55.85,16,31,32,6,13,11,6,2,9,379.13,53,F,92000,173290,,Platinum,3,,,,Unknown,3.25
173497,1,31,1,16,5,100,100,100,12,17,14,5,7,6,1,1,20,633.97,40,F,54000,477880,31JAN2002,Gold,5,,,22,HomeOwner,8.3333333333
71339,0,19,0,16,5,100,100,100,12,17,14,5,5,6,1,0,,1121.38,40,F,54000,79820,11FEB1997,Gold,,,,27,HomeOwner,8.3333333333
174270,0,23,1,25,3,75,67.5,52.5,10,29,38,5,13,16,4,2,12,536.57,76,M,98000,335790,17OCT2000,Platinum,5,,,23,Unknown,6.75
67993,0,41,0,16,3,135,80,80,13,26,24,6,6,9,2,0,,950.25,56,F,66000,46410,31DEC2001,Platinum,,,,22,Unknown,6.1538461538
174722,0,32,2,18,2,55,57.5,51.65,14,36,60,6,17,27,12,3,11,380.96,129,U,99000,90870,15APR1992,Platinum,2,,,32,Unknown,4.1071428571
11570,0,36,0,18,5,100,75,42.05,17,33,83,6,6,25,17,3,,781.45,129,F,120000,54860,,Platinum,3,,,,Unknown,4.4117647059
175245,0,43,2,16,3,80,65,21.85,14,34,70,6,15,28,19,3,13,653.34,136,F,209000,77870,30NOV1998,Platinum,3,,,25,Unknown,4.6428571429
68349,0,11,0,18,2,50,43.75,38,13,34,53,6,6,20,10,2,,326.08,87,M,131000,43030,18JUL2002,Platinum,3,,,22,HomeOwner,3.3653846154
175776,0,32,2,21,3,75,75,64.75,12,34,78,6,17,31,21,3,15,713.27,137,M,81000,113100,,Platinum,3,,,,HomeOwner,6.25
67709,0,22,1,21,3,85,80,56.65,12,30,55,6,14,21,6,2,17,699.27,110,M,91000,20930,26JUL2001,Platinum,3,,,23,Unknown,6.6666666667
176417,0,36,2,20,2,60,52.5,43.2,13,35,78,6,17,33,22,3,11,380.76,137,F,117000,81250,03JUN2004,Platinum,2,,,20,Unknown,4.0384615385
68562,0,30,0,23,10,100,0,100,8,8,13,3,3,5,1,0,,674.73,47,F,54000,653900,,Gold,,,,,Unknown,0
176968,0,34,7,17,1,25,25,25,13,30,37,6,16,15,8,3,5,176.98,65,F,188000,266370,01AUG2004,Platinum,1,,,20,HomeOwner,1.9230769231
67732,0,27,0,18,3,150,100,100,13,27,24,6,6,11,2,0,,1108.35,52,F,54000,12480,05JUN2002,Platinum,,,,22,HomeOwner,7.6923076923
177463,0,47,4,15,1,40,39.3,40,13,34,80,6,17,34,28,3,7.75,227.68,151,F,125000,74490,,Platinum,2,,,,Unknown,3.0230769231
68801,0,30,2,17,3,75,75,59,10,27,52,4,11,20,5,2,15,706.11,110,M,88000,113360,29MAY1997,Platinum,3,,,27,HomeOwner,7.5
177924,0,37,2,24,3,100,62.5,62.5,10,25,23,4,10,9,2,2,12.5,645.99,59,M,83000,89830,06MAR2002,Platinum,5,,,22,Unknown,6.25
12420,0,24,3,21,1,25,48.35,44.4,14,35,57,6,17,22,17,3,11,223.9,91,F,114000,83200,08MAY2006,Platinum,1,,,18,Unknown,3.4535714286
179401,0,10,2,23,3,85,105,86.65,7,21,20,3,10,9,3,2,21,840.35,56,F,61000,235690,,Platinum,5,,,,Unknown,15
35355,1,42,5,18,1,25,25,22.95,13,32,64,6,17,27,22,3,5,172.11,114,M,201000,117910,17MAR2007,Platinum,1,,,17,HomeOwner,1.9230769231
182626,0,36,1,21,5,95,95,67.5,10,24,41,4,10,17,4,2,19,1087.62,101,M,78000,74100,13JUN1997,Platinum,5,,,27,HomeOwner,9.5
1745,0,34,5,6,1,25,48.5,41.7,40,59,120,16,26,44,38,3,10.4,231.34,104,F,120000,91130,,Platinum,1,,,,HomeOwner,1.2125
184208,0,26,1,19,3,130,117.5,106.3,13,34,78,6,16,31,19,3,21,1126.21,143,M,51000,81510,10JUN2004,Platinum,4,,,20,HomeOwner,9.0384615385
69228,0,36,2,18,2,70,65,65,13,26,24,6,12,10,4,2,12,424.66,53,F,80000,50180,18JUL2000,Platinum,3,,,24,HomeOwner,5
184706,0,31,1,15,3,150,137.5,137.5,12,29,27,5,12,11,2,1,25,1753.61,57,M,39000,99710,10MAY1997,Member,5,,,27,HomeOwner,11.458333333
174472,0,34,2,20,2,100,106.25,95,14,31,36,6,14,14,5,2,22.5,833.22,68,F,56000,81640,14DEC1994,Platinum,5,,,29,Unknown,7.5892857143
185125,0,0,3,22,2,675,421.25,269.65,35,57,142,6,17,35,41,3,85,8642.71,152,F,20000,0,21MAY2006,Platinum,4,,,18,Unknown,12.035714286
43099,0,64,2,17,3,75,71.65,54.7,13,34,78,6,17,32,17,3,14,539.64,148,F,94000,188760,27APR1985,Platinum,3,,,39,Unknown,5.5115384615
185465,0,27,2,6,3,250,150,147.75,18,28,50,5,11,18,11,2,30,1752.72,103,F,37000,83850,16FEB2002,Platinum,4,,,22,HomeOwner,8.3333333333
43297,0,56,3,22,2,75,60,55.65,13,35,66,6,17,25,24,3,12.67,379.25,105,F,93000,102960,17NOV1954,Platinum,3,,,69,HomeOwner,4.6153846154
185815,1,13,4,5,1,35,26.45,26.25,21,40,60,6,16,22,24,3,5.5,196.46,87,F,180000,71500,20FEB2002,Platinum,1,,,22,Unknown,1.2595238095
43437,1,46,4,25,2,60,46,39.7,11,29,53,5,15,23,16,3,9.25,353.44,101,F,126000,95550,09JUL2006,Platinum,2,,,18,Unknown,4.1818181818
186274,0,9,1,9,3,75,75,75,19,32,30,6,12,11,4,1,15,712.45,52,M,70000,342160,01NOV2000,Platinum,5,,,23,HomeOwner,3.9473684211
11548,0,32,0,12,5,75,95,65.25,31,50,100,7,7,30,22,3,,1078.58,128,M,80000,284700,29APR2003,Platinum,3,,,21,HomeOwner,3.064516129
186685,0,10,2,8,3,125,75,80,18,34,32,7,15,13,5,2,17.5,967.17,55,F,66000,214500,14MAY1974,Platinum,5,,,50,HomeOwner,4.1666666667
69998,0,20,0,16,3,60,56.65,50.7,13,35,70,6,6,32,14,2,,489.52,150,M,101000,132470,09MAY1992,Platinum,2,,,32,HomeOwner,4.3576923077
187104,0,48,3,6,2,125,60,56.25,22,41,50,6,15,18,8,2,10.67,386.07,74,F,92000,60710,08DEC2002,Platinum,4,,,21,HomeOwner,2.7272727273
43767,0,40,1,21,5,125,125,81,13,27,58,6,12,23,5,2,25,1741.5,126,F,65000,103740,29APR2002,Platinum,4,,,22,HomeOwner,9.6153846154
187285,0,32,1,18,5,75,75,75,6,9,8,2,4,4,1,1,15,787.59,42,F,70000,88920,,Member,5,,,,Unknown,12.5
43830,0,40,2,20,3,100,83.35,72,13,30,44,6,14,17,5,2,17.5,710.76,81,M,73000,86190,26OCT2005,Platinum,5,,,18,HomeOwner,6.4115384615
187398,0,44,2,18,3,250,162.5,162.5,6,12,12,1,4,4,2,2,32.5,1751.89,53,F,34000,256360,,Member,5,,,,Unknown,27.083333333
1613,0,26,1,16,5,150,150,87.5,19,41,72,7,18,30,6,2,30,1741.78,77,M,61000,73840,29APR1982,Platinum,4,,,42,Unknown,7.8947368421
187500,0,33,1,18,3,75,50,50,6,13,13,2,6,6,2,1,5,494.51,57,M,102000,69940,,Member,5,,,,Unknown,8.3333333333
70652,0,32,1,17,5,75,75,75,10,15,13,4,6,5,1,1,15,789.91,41,M,70000,31720,25MAY1974,Gold,5,,,50,HomeOwner,7.5
189010,0,33,1,4,5,75,75,66.65,13,18,17,5,7,6,3,1,15,780.04,41,M,79000,127140,03FEB2004,Gold,5,,,20,Unknown,5.7692307692
175063,0,54,5,18,1,20,21.9,18.15,14,32,82,6,17,33,30,4,4.4,181.54,149,M,243000,98670,13NOV2005,Platinum,1,,,18,HomeOwner,1.5642857143
189818,0,20,0,15,5,75,75,75,2,4,4,0,0,1,1,0,,784.47,39,F,70000,76830,12FEB2004,Member,,,,20,Unknown,37.5
44084,0,44,2,21,3,250,215,195,13,30,45,6,15,18,3,2,43,1752.23,79,F,28000,82550,29MAR1951,Platinum,5,,,73,HomeOwner,16.538461538
190075,0,28,3,16,2,70,70,67.15,4,10,10,2,5,5,7,2,14,416.74,53,M,78000,113100,,Member,2,,,,Unknown,17.5
175244,0,42,4,15,2,25,25,25,15,36,78,6,16,28,28,3,5,217.15,129,F,188000,68770,,Platinum,1,,,,Unknown,1.6666666667
71539,0,28,1,15,5,75,75,75,9,13,11,4,6,5,1,1,15,789.56,39,F,70000,121030,19JUN1984,Gold,5,,,40,Unknown,8.3333333333
44175,0,42,2,18,3,50,41.65,26.55,13,33,70,6,15,27,16,3,7.5,355.07,137,F,178000,164840,23OCT2005,Platinum,2,,,18,Unknown,3.2038461538
71949,0,27,0,18,5,30,100,65,11,18,17,4,4,6,2,0,,1122.5,44,F,80000,55250,11JUL2003,Gold,,,,21,HomeOwner,9.0909090909
175436,0,32,1,18,3,85,80,77.5,13,32,58,6,15,23,8,2,15,714.85,105,F,68000,218920,29JAN2006,Platinum,3,,,18,HomeOwner,6.1538461538
72346,0,38,1,21,5,100,100,100,8,15,13,3,6,5,1,1,20,1115.74,45,M,54000,76310,,Gold,5,,,,Unknown,12.5
14109,0,50,5,20,1,500,392.85,375,30,50,57,6,17,16,9,2,70,8648.13,64,F,15000,202150,02JUN1993,Platinum,4,,,31,HomeOwner,13.095
72666,0,28,1,17,5,100,100,100,10,15,13,4,6,5,1,1,20,1117.8,41,F,54000,46540,10MAR1970,Gold,5,,,54,HomeOwner,10
608,0,30,1,17,2,150,93.75,72,25,44,84,11,20,33,10,2,15,955.4,100,F,73000,149760,,Platinum,5,,,,HomeOwner,3.75
72880,0,29,0,18,10,100,0,100,10,10,12,4,4,5,1,0,,664.1,42,M,54000,82030,27FEB1993,Gold,,,,31,HomeOwner,0
9226,1,22,2,13,3,50,50,48.6,29,46,118,6,14,30,29,3,10,365.62,139,F,105000,338000,,Platinum,2,,,,Unknown,1.724137931
73060,0,37,0,20,5,75,75,75,8,15,12,3,3,5,1,0,,782.57,44,F,70000,91520,13JUL2004,Gold,,,,20,Unknown,9.375
14822,0,38,1,16,3,500,250,246.65,21,34,85,5,14,22,12,2,50,8648.64,99,F,22000,82680,22FEB2006,Platinum,4,,,18,HomeOwner,11.904761905
73304,0,45,2,16,2,30,26,23.5,12,31,42,6,15,17,10,2,5,221.27,80,F,197000,56940,23OCT2006,Platinum,2,,,17,Unknown,2.1666666667
14878,0,29,1,15,3,175,137.5,81.25,11,29,68,5,13,23,8,2,20,1742.41,111,M,65000,52910,19FEB2006,Platinum,4,,,18,Unknown,12.5
44600,0,37,1,21,3,100,87.5,62.5,12,31,40,6,15,16,4,2,20,705.36,77,M,83000,35750,,Platinum,5,,,,HomeOwner,7.2916666667
68473,0,45,1,16,5,75,75,75,11,16,13,4,6,5,1,1,15,783.07,40,F,70000,79300,27JUL1984,Gold,5,,,40,HomeOwner,6.8181818182
15021,0,33,2,16,3,75,62.5,50,6,14,16,2,6,7,3,2,12.5,548.24,64,F,102000,51740,,Member,5,,,,Unknown,10.416666667
44720,0,0,1,24,3,100,67.5,53.35,12,25,23,6,11,9,3,1,20,644.09,55,F,96000,70200,12MAR1995,Platinum,5,,,29,Unknown,5.625
44766,0,35,2,16,3,125,97.5,73.75,15,35,38,6,15,16,4,2,19.5,963.02,68,M,71000,56030,19DEC1983,Platinum,5,,,40,Unknown,6.5
191731,0,32,3,18,1,25,40.85,35.25,13,33,74,6,16,30,22,3,9.33,226.36,145,M,140000,38090,06NOV2001,Platinum,1,,,22,HomeOwner,3.1423076923
44902,0,44,2,20,3,80,65,65,11,24,22,5,12,10,2,2,13,645.34,51,F,80000,127790,25MAY1992,Platinum,5,,,32,HomeOwner,5.9090909091
727,1,27,8,7,1,10,14,11.3,18,39,64,10,20,28,23,3,2.75,145.51,93,F,345000,31200,29APR2004,Platinum,1,,,20,HomeOwner,0.7777777778
74469,1,34,0,15,5,75,75,75,7,9,9,2,2,3,1,0,,711.56,39,M,70000,45370,30JAN2002,Member,,,,22,Unknown,10.714285714
176413,0,45,1,16,3,50,50,27.3,14,32,76,6,15,32,26,3,10,394.31,152,F,174000,81640,12OCT1998,Platinum,2,,,25,HomeOwner,3.5714285714
45051,0,34,1,19,3,50,40,33.15,14,34,66,6,15,26,16,3,7,342.05,137,F,147000,64740,22JUN1997,Platinum,2,,,27,Unknown,2.8571428571
68527,0,43,3,15,1,20,24.3,22,10,26,29,5,13,12,10,2,5.33,181.63,66,U,208000,76570,,Platinum,2,,,,Unknown,2.43
1069,0,50,3,4,2,100,73.75,63.35,18,37,59,10,20,27,12,3,13,499.56,105,F,82000,73320,25MAR2002,Platinum,3,,,22,Unknown,4.0972222222
184960,0,21,2,16,3,125,112.5,112.5,15,23,20,6,10,8,2,2,22.5,1118.02,45,M,48000,183040,15MAR1998,Gold,5,,,26,Unknown,7.5
75146,0,19,1,17,5,75,75,75,12,17,15,4,6,5,1,1,15,775.18,41,M,70000,71500,04JUN1989,Gold,5,,,35,Unknown,6.25
9422,0,27,2,15,2,50,50,50.75,12,27,84,5,13,25,33,3,10,387.74,137,F,101000,451880,22JAN1955,Platinum,2,,,69,Unknown,4.1666666667
15383,0,35,1,17,3,75,70,70,14,20,19,6,9,7,2,1,15,554.01,44,F,75000,59670,16MAR1986,Gold,5,,,38,HomeOwner,5
